division_numeric_code,start_date,end_date,is_in_union,age_range,data_series_type,group_type_relative_to_baseline,contraceptive_use_modern,contraceptive_use_traditional,contraceptive_use_all,unmet_need_for_modern_methods,unmet_need_for_any_method,is_pertaining_to_methods_used_since_last_pregnancy,pertaining_to_methods_used_since_last_pregnancy_reason,has_geographical_region_bias,geographical_region_bias_reason,has_non_pregnant_and_other_positive_biases,non_pregnant_and_other_positive_biases_reason,age_group_bias,modern_method_bias,has_traditional_method_bias,traditional_method_bias_reason,has_absence_of_probing_questions_bias,se_modern,se_traditional,se_unmet_need,se_log_r_modern_no_use,se_log_r_traditional_no_use,se_log_r_unmet_no_need,source_id,record_id
12,1992.416382,1992.580811,Y,15-49,Other,MW,0.4290000,0.078,,0.078,,N,,N,,N,,None,None,N,,N,,,,,,,32,Y_571
788,1978,1979,Y,15-49,Other,MW,0.2470000,0.067,,0.067,,N,,N,,N,,None,None,N,,N,,,,,,,33,Y_572
410,1974.580811,1974.997314,Y,15-49,Other,MW,0.2700000,0.079,,0.079,,N,,N,,N,,None,None,N,,N,,,,,,,34,Y_573
478,1990,1991.997314,Y,15-49,Other,MW,0.0130000,0.028,,0.028,,N,,N,,N,,None,None,N,,N,,,,,,,37,Y_574
218,1982.665771,1982.832886,Y,15-49,Other,MW,,,0.392,,,N,,N,,N,,None,None,Y,,N,,,,,,,38,Y_575
64,1994.328735,1994.493164,Y,15-49,National survey,AL,0.1880000,,0.188,,,N,,N,,N,,None,None,N,,N,,,,,,,39,Y_576
694,2005.747925,2005.912354,Y,15-49,MICS,MW,0.0488082,0.003727916,,0.003727916,,N,,N,,N,,None,None,N,,Y,0.003895723,8.07E-04,0,0.083366127,0.217676249,,41,Y_577
188,1986,1987,Y,15-49,Other,MW,0.5800000,0.11,,0.11,,N,,N,,N,,None,None,N,,N,,,,,,,42,Y_578
516,2006.832886,2007.243896,Y,15-49,DHS,MW,0.5344421,0.016101002,,,0.207098809,N,,N,,N,,None,None,N,,N,0.012827273,0.002800949,0.009388901,0.052375632,0.180005537,0.060344492,43,Y_579
686,1978.30957,1978.827393,Y,15-49,Other,MW,0.0060000,0.033,,0.033,,N,,N,,N,,None,None,N,,N,,,,,,,44,Y_580
484,1992.665771,1992.915039,Y,15-49,National survey,MW,0.5520000,0.079,,0.079,,N,,N,,N,,None,None,N,,N,,,,,,,46,Y_581
222,2002.832886,2003.493164,Y,15-49,Other,MW,0.6190000,0.055,,,0.089,N,,N,,N,,?,None,N,,N,,,,,,,48,Y_582
214,2007.161621,2007.660278,Y,15-49,DHS,MW,0.7003422,0.028473184,,,0.111473108,N,,N,,N,,None,None,N,,N,0.005688394,0.002310204,0.003644253,0.027023677,0.083929082,0.046492854,49,Y_583
760,2006.328735,2006.493164,Y,15-49,MICS,MW,0.4631627,0.119780231,,0.119780231,,N,,N,,N,,None,None,N,,Y,0.00532363,0.003366729,0,0.023442536,0.035020418,,51,Y_584
604,1981,1982,Y,15-49,Other,MW,0.1763000,0.2337,,0.2337,,N,,N,,N,,None,None,N,,N,,,,,,,52,Y_585
140,2006.49585,2006.852051,Y,15-49,MICS,MW,0.1023191,0.087838995,,0.087838995,,N,,N,,N,,None,None,N,,Y,0.005400289,0.006011835,0,0.059402157,0.075701079,,54,Y_586
764,1981.227417,1981.438354,Y,15-49,National survey,MW,,,0.582,,,N,,N,,N,,?,None,N,,N,,,,,,,105,Y_587
268,1999.832886,2000.246582,Y,15-49,Other,MW,0.1980000,0.207,,,0.238,N,,N,,N,,?,None,N,,N,,,,,,,107,Y_588
52,1980,1982,Y,15-49,Other,MW,0.4462401,0.019193398,,0.019193398,,N,,N,,N,,None,None,N,,N,,,,,,,108,Y_589
634,1987,1988,Y,15-49,Other,MW,0.2890000,0.034,,0.034,,N,,N,,N,,None,None,N,,N,,,,,,,109,Y_590
484,1976.536987,1977.199951,Y,15-49,Other,MW,0.2330000,0.071,,0.071,,N,,N,,N,,None,None,N,,N,,,,,,,110,Y_591
764,2005,2007,Y,15-49,National survey,MW,0.7250000,0.013,,0.013,,N,,N,,N,,None,None,N,,N,,,,,,,111,Y_592
643,1992.969849,1993.227417,Y,15-49,National survey,MW,0.4440000,0.181,,0.181,,N,,N,,N,,+,None,N,,N,,,,,,,112,Y_593
72,1996,1997,Y,15-49,National survey,AL,,,0.417,,,N,,N,,N,,None,None,N,,N,,,,,,,113,Y_594
792,1973,1974,Y,15-49,Other,MW,0.1140000,0.254,,0.254,,N,,N,,N,,?,None,N,,N,,,,,,,117,Y_595
192,1987.832886,1987.915039,Y,15-49,Other,MW,0.6700000,0.02,,0.02,,N,,N,,N,,None,None,N,,N,,,,,,,118,Y_596
340,1981,1982,Y,15-49,Other,MW,0.2360000,0.033,,0.033,,N,,N,,N,,None,None,N,,N,,,,,,,120,Y_597
356,1980,1982,Y,15-49,National survey,MW,0.2810000,0.073,,0.073,,N,,N,,N,,?,None,N,,N,,,,,,,123,Y_598
410,1971,1972,Y,15-49,National survey,MW,0.2006846,0.041720154,,0.041720154,,N,,N,,N,,?,None,N,,N,,,,,,,124,Y_599
760,1978,1979,Y,15-49,Other,MW,0.2240000,0.071,,0.071,,N,,N,,Y,,None,None,N,,N,,,,,,,125,Y_600
780,1977,1978,Y,15-49,Other,MW,0.4600000,0.06,,0.06,,N,,N,,N,,None,None,N,,N,,,,,,,126,Y_601
484,1979.704102,1979.997314,Y,15-49,Other,MW,0.3200000,0.057,,0.057,,N,,N,,N,,None,None,N,,N,,,,,,,128,Y_602
586,1975.328735,1975.997314,Y,15-49,Other,MW,0.0390000,0.015,,0.015,,N,,N,,N,,None,None,N,,N,,,,,,,129,Y_603
214,1983,1984,Y,15-49,Other,MW,0.3620000,0.031,,0.031,,N,,N,,N,,None,None,N,,N,,,,,,,132,Y_604
340,1984.084961,1985.084961,Y,15-49,Other,MW,0.3040000,0.046,,0.046,,N,,N,,N,,?,None,N,,N,,,,,,,135,Y_605
854,2006.238403,2006.449341,Y,15-49,MICS,MW,0.1432909,0.031418058,,0.031418058,,N,,N,,N,,None,None,N,,Y,0.011907709,0.00598999,0,0.103072659,0.208926326,,136,Y_606
328,2005.413696,2005.745239,Y,15-49,DHS,MW,0.3360000,0.01,,0.01,,N,,N,,N,,None,None,Y,,N,,,,,,,139,Y_607
156,1988.498657,1988.536987,Y,15-49,National survey,EM,0.6990000,0.012,,0.012,,N,,N,,N,,None,None,N,,N,,,,,,,140,Y_608
706,2006.580811,2006.745239,Y,15-49,MICS,MW,0.0116827,0.134270117,,0.134270117,,N,,N,,N,,None,None,N,,Y,0.008599087,0.001938756,0,0.072385705,0.258970577,,141,Y_609
384,1980,1982,Y,15-49,Other,MW,0.0050000,0.024,,0.024,,N,,N,,N,,None,None,N,,N,,,,,,,142,Y_610
218,1994.49585,1994.619141,Y,15-49,Other,MW,0.4570000,0.111,,,0.152,N,,N,,N,,None,None,N,,N,,,,,,,143,Y_611
48,1989,1990,Y,15-49,Other,MW,0.3030000,0.235,,0.235,,N,,Y,Data pertain to nationals of the country.,N,,None,None,N,,N,,,,,,,145,Y_612
760,2001.832886,2001.953369,Y,15-49,Other,MW,0.3510000,0.115,,0.115,,N,,N,,N,,None,None,N,,N,,,,,,,147,Y_613
108,2005.715088,2005.997314,Y,15-49,MICS,MW,0.0782164,0.012854183,,0.012854183,,N,,N,,N,,None,None,N,,Y,0.004798852,0.001897048,0,0.066677611,0.149791972,,148,Y_614
12,2002.665771,2002.912354,Y,15-49,Other,MW,0.5170000,0.049,,0.049,,N,,N,,N,,None,None,N,,N,,,,,,,149,Y_615
368,2006.084961,2006.493164,Y,15-49,MICS,MW,0.3284561,0.170019546,,0.170019546,,N,,N,,N,,None,None,N,,Y,0.005361207,0.003315756,0,0.023658707,0.037817513,,151,Y_616
586,1998,2000,Y,15-49,Other,MW,,,0.17,,,N,,N,,N,,None,None,N,,N,,,,,,,152,Y_617
586,1995,1997,Y,15-49,Other,MW,,,0.13,,,N,,N,,N,,None,None,N,,N,,,,,,,153,Y_618
84,1999.827393,1999.950684,Y,15-49,Other,MW,0.5095000,0.0515,,,0.208,N,,N,,N,,?,None,N,,N,,,,,,,154,Y_619
132,1998.161621,1998.662964,Y,15-49,Other,MW,0.4600000,0.069,,,0.142,N,,N,,N,,None,None,N,,N,,,,,,,155,Y_620
340,1987.432861,1987.884888,Y,15-49,Other,MW,0.3290000,0.076,,,0.158,N,,N,,N,,?,None,N,,N,,,,,,,157,Y_621
4,1972,1974.997314,Y,15-49,National survey,EM,0.0160000,,0.016,,,N,,N,,N,,?,None,N,,N,,,,,,,160,Y_622
50,1989.161621,1989.49585,Y,15-49,National survey,MW,0.2450000,0.07,,0.07,,N,,N,,N,,?,None,N,,N,,,,,,,161,Y_623
222,1993.161621,1993.534302,Y,15-49,Other,MW,0.4840000,0.05,,,0.158,N,,N,,N,,?,None,N,,N,,,,,,,162,Y_624
50,1983.747925,1984,Y,15-49,National survey,MW,0.1380000,0.054,,0.054,,N,,N,,N,,?,None,N,,N,,,,,,,164,Y_625
288,2006.580811,2006.830078,Y,15-49,MICS,MW,0.1400796,0.026238093,,0.026238093,,N,,N,,N,,None,None,N,,Y,0.007986867,0.00365899,0,0.067085852,0.144912971,,166,Y_626
262,2002.747925,2002.953369,Y,15-49,Other,MW,0.0580000,0.028,,0.028,,N,,N,,N,,None,None,N,,N,,,,,,,167,Y_627
600,1977.320557,1977.49585,Y,15-49,Other,MW,0.2330000,0.052,,0.052,,N,,N,,N,,?,None,N,,N,,,,,,,168,Y_628
682,1999.123291,1999.123291,Y,15-49,National survey,MW,,,0.208,,,N,,Y,Data pertain to nationals of the country.,N,,None,None,N,,N,,,,,,,169,Y_629
804,2007.49585,2007.912354,Y,15-49,DHS,MW,0.4753614,0.191143676,,,0.10109007,N,,N,,N,,None,None,N,,N,0.012182721,0.009263516,0.006575136,0.052439046,0.064076482,0.077750984,170,Y_630
116,1998.328735,1998.578125,Y,15-49,National survey,MW,0.1610000,0.057,,0.057,,N,,N,,N,,None,None,Y,,N,,,,,,,172,Y_631
320,2002.246582,2002.912354,Y,15-49,Other,MW,0.3440000,0.089,,,0.276,N,,N,,N,,None,None,Y,,N,,,,,,,173,Y_632
144,1975,1976,Y,15-49,Other,MW,0.2020000,0.142,,0.142,,N,,Y,Excluding the Northern and Eastern Province.,N,,None,None,N,,N,,,,,,,174,Y_633
764,2005.915039,2006.158936,Y,15-49,MICS,MW,0.7543401,0.012274792,,0.012274792,,N,,N,,N,,None,None,N,,Y,0.006914024,0.001135928,0,0.038311424,0.095847506,,175,Y_634
624,2006.358887,2006.443848,Y,15-49,MICS,MW,0.0952527,0.007443314,,0.007443314,,N,,N,,N,,None,None,N,,Y,0.0055875,0.001472706,0,0.064787125,0.199137979,,176,Y_635
31,2006.49585,2006.912354,Y,15-49,DHS,MW,0.1428765,0.368437348,,,0.1540406,N,,N,,N,,None,None,N,,N,0.006937499,0.010738062,0.007025425,0.063018527,0.050775299,0.053042072,179,Y_636
586,2006.665771,2007.158936,Y,15-49,DHS,MW,0.2174667,0.078563859,,,0.251573966,N,,N,,N,,None,None,N,,N,0.006004973,0.00414172,0.00548978,0.037096116,0.059912601,0.029648532,180,Y_637
48,1995,1996,Y,15-49,Other,MW,0.3060000,0.312,,0.312,,N,,Y,Data pertain to nationals of the country.,N,,None,None,N,,N,,,,,,,181,Y_638
478,1981.246582,1981.912354,Y,15-49,Other,MW,0.0030000,0.005,,0.005,,N,,N,,N,,None,None,N,,N,,,,,,,183,Y_639
231,1990,1991,Y,15-49,National survey,MW,0.0290000,0.019,,0.019,,N,,Y,"Excluding Eritrea, Tigray, Asseb, Ogaden, parts of Gondar and Wello and nomadic populations.",Y,,None,None,Y,,N,,,,,,,184,Y_640
414,1987,1988,Y,15-49,Other,MW,0.3170000,0.029,,0.029,,N,,Y,Data pertain to nationals of the country.,N,,None,None,N,,N,,,,,,,185,Y_641
170,1976.356201,1976.608276,Y,15-49,Other,MW,0.3040000,0.12,,0.12,,N,,N,,N,,None,None,N,,N,,,,,,,186,Y_642
512,1995.747925,1995.997314,Y,15-49,Other,MW,0.1820000,0.056,,0.056,,N,,Y,Data pertain to nationals of the country.,N,,None,None,N,,N,,,,,,,189,Y_643
764,1984,1985,Y,15-49,National survey,MW,,,0.622,,,N,,N,,N,,None,None,N,,N,,,,,,,193,Y_644
682,1996.668457,1997.079468,Y,15-49,Other,MW,0.2850000,0.033,,0.033,,N,,Y,Data pertain to nationals of the country.,N,,None,None,N,,N,,,,,,,194,Y_645
104,1991,1992,Y,15-49,National survey,MW,0.1360000,0.033,,,0.206,N,,N,,N,,None,None,N,,N,,,,,,,195,Y_646
340,1996,1996.747925,Y,15-49,Other,MW,0.4030000,0.09,,,0.18,N,,N,,N,,?,None,N,,N,,,,,,,199,Y_647
646,1996,1997,Y,15-49,National survey,AL,0.0710000,0.066,,0.066,,N,,N,,N,,+,None,N,,N,,,,,,,200,Y_648
642,1993,1994,Y,15-49,Other,MW,0.1390000,0.434,,,0.114,N,,N,,N,,?,None,N,,N,,,,,,,201,Y_649
504,1997.665771,1997.997314,Y,15-49,Other,MW,0.4880000,0.096,,0.096,,N,,N,,N,,None,None,N,,N,,,,,,,204,Y_650
320,1998.832886,1999.411011,Y,15-49,DHS,MW,0.3087478,0.073390397,,,0.268386425,N,,N,,N,,None,None,N,,N,0.023093073,0.008026999,0.013236021,0.116202628,0.136856252,0.044164809,207,Y_651
484,1978.49585,1978.830078,Y,15-49,Other,MW,0.3280000,0.073,,0.073,,N,,N,,N,,None,None,N,,N,,,,,,,418,Y_652
360,1999,2000,Y,15-49,Other,MW,0.5430000,0.011,,0.011,,N,,N,,N,,None,None,N,,N,,,,,,,484,Y_653
360,1979,1980,Y,15-49,National survey,MW,0.2460000,0.068,,0.068,,N,,N,,N,,?,None,N,,N,,,,,,,488,Y_654
360,1995,1996,Y,15-49,Other,MW,0.5250000,0.017,,0.017,,N,,N,,N,,None,None,N,,N,,,,,,,489,Y_655
360,2001,2002,Y,15-49,Other,MW,0.5180000,0.008,,0.008,,N,,N,,N,,None,None,N,,N,,,,,,,490,Y_656
360,1996,1997,Y,15-49,Other,MW,0.5260000,0.016,,0.016,,N,,N,,N,,None,None,N,,N,,,,,,,491,Y_657
360,1998,1999,Y,15-49,Other,MW,0.5420000,0.013,,0.013,,N,,N,,N,,None,None,N,,N,,,,,,,493,Y_658
360,2000,2001,Y,15-49,Other,MW,0.5380000,0.01,,0.01,,N,,N,,N,,None,None,N,,N,,,,,,,494,Y_659
64,2000,2001,Y,15-49,Other,MW,0.3070000,,0.307,,,N,,N,,N,,None,None,N,,N,,,,,,,630,Y_660
214,2006.375366,2006.534302,Y,15-49,National survey,MW,0.6000000,0.013,,0.013,,N,,N,,N,,None,None,N,,N,,,,,,,633,Y_661
188,1978,1979,Y,15-49,Other,MW,,,0.635,,,N,,N,,N,,None,None,Y,,N,,,,,,,637,Y_662
104,1997.161621,1997.411011,Y,15-49,National survey,MW,0.2830000,0.045,,,0.191,N,,N,,N,,None,None,N,,N,,,,,,,638,Y_663
426,1977.246582,1977.997314,Y,15-49,Other,MW,0.0300000,0.03,,0.03,,N,,N,,N,,None,None,N,,N,,,,,,,639,Y_664
340,2001.084961,2001.745239,Y,15-49,Other,MW,0.5096458,0.108515055,,,0.112,N,,N,,N,,?,None,N,,N,,,,,,,640,Y_665
504,1983,1985,Y,15-49,Other,MW,0.2120000,0.043,,0.043,,N,,N,,N,,None,None,N,,N,,,,,,,642,Y_666
818,1998.832886,1998.997314,Y,15-49,DHS,MW,0.4950000,0.023,,,0.145,N,,N,,N,,None,None,N,,N,,,,,,,643,Y_667
894,2007.246582,2007.830078,Y,15-49,DHS,MW,0.3266594,0.080971263,,,0.26593859,N,,N,,N,,None,None,N,,N,,,,,,,645,Y_668
430,2006.915039,2007.32605,Y,15-49,DHS,MW,0.1025946,0.011885767,,,0.35610846,N,,N,,N,,None,None,N,,N,0.008301482,0.002042675,0.011018507,0.090758064,0.176193026,0.051892082,647,Y_669
600,2004.164429,2004.580811,Y,15-49,Other,MW,0.6050000,0.123,,,0.066,N,,N,,N,,?,None,N,,N,,,,,,,649,Y_670
586,1984.750732,1985.243896,Y,15-49,Other,MW,0.0762580,0.014742,,0.014742,,N,,N,,Y,,None,None,N,,N,,,,,,,650,Y_671
417,2005.96167,2006.090454,Y,15-49,MICS,MW,0.4572305,0.020380542,,0.020380542,,N,,N,,N,,None,None,N,,Y,0.013957524,0.003338338,0,0.056771917,0.168821979,,652,Y_672
50,1981.328735,1981.580811,Y,15-49,National survey,MW,0.1100000,0.076,,0.076,,N,,N,,N,,?,None,N,,N,,,,,,,653,Y_673
388,1975,1977,Y,15-49,Other,MW,0.3620000,0.021,,0.021,,N,,N,,N,,None,None,N,,N,,,,,,,654,Y_674
818,1997.915039,1998.082153,Y,15-49,DHS,MW,0.5180000,0.027,,,0.178,N,,N,,N,,None,None,N,,N,,,,,,,656,Y_675
288,1979.161621,1980.246582,Y,15-49,Other,MW,0.0550000,0.04,,0.04,,N,,N,,N,,None,None,N,,N,,,,,,,658,Y_676
760,1993,1994,Y,15-49,Other,MW,0.2830000,0.113,,0.113,,N,,N,,N,,None,None,N,,N,,,,,,,663,Y_677
586,1996,1998,Y,15-49,Other,MW,,,0.15,,,N,,N,,N,,None,None,N,,N,,,,,,,665,Y_678
112,2005.832886,2005.997314,Y,15-49,MICS,MW,0.5703718,0.155725121,,0.155725121,,N,,N,,N,,None,None,N,,Y,0.012042544,0.01120288,0,0.052566234,0.093792284,,666,Y_679
218,2004.164429,2004.413696,Y,15-49,Other,MW,0.5870000,0.139,,,0.074,N,,N,,N,,None,None,N,,N,,,,,,,667,Y_680
768,2006.353394,2006.476685,Y,15-49,MICS,MW,0.1124440,0.051439889,,0.051439889,,N,,N,,N,,None,None,N,,Y,0.00537574,0.004516031,0,0.053780015,0.092603575,,669,Y_681
598,1996.479492,1997.588989,Y,15-49,National survey,MW,0.1960000,0.063,,0.063,,N,,N,,N,,None,None,N,,N,,,,,,,670,Y_682
634,1998,1999,Y,15-49,Other,MW,0.3230000,0.109,,0.109,,N,,Y,Data pertain to nationals of the country.,N,,None,None,N,,N,,,,,,,671,Y_683
222,1978.49585,1978.953369,Y,15-49,Other,MW,0.3210000,0.023,,0.023,,N,,N,,N,,?,None,N,,N,,,,,,,673,Y_684
170,1978.808228,1978.958862,Y,15-49,Other,AL,0.2170000,0.049,,0.049,,N,,N,,N,,None,None,N,,N,,,,,,,674,Y_685
496,1998,1999,Y,15-49,National survey,MW,0.4570000,0.142,,,0.099,N,,N,,N,,None,None,N,,N,,,,,,,675,Y_686
218,1989.547974,1989.747925,Y,15-49,Other,MW,0.4150000,0.113,,,0.246,N,,N,,N,,None,None,N,,N,,,,,,,676,Y_687
496,2003,2004,Y,15-49,National survey,MW,0.5840000,0.106,,,0.046,N,,N,,N,,None,None,N,,N,,,,,,,677,Y_688
170,1969.03833,1969.671265,Y,15-49,National survey,MW,0.0890000,0.115,,0.115,,N,,N,,N,,None,None,N,,N,,,,,,,678,Y_689
418,2000,2001,Y,15-49,National survey,MW,0.2890000,0.032,,,0.395,N,,N,,N,,None,None,Y,,N,,,,,,,680,Y_690
524,1981.071289,1981.471191,Y,15-49,Other,MW,0.0680000,,0.068,,,N,,N,,N,,None,None,N,,N,,,,,,,681,Y_691
804,1999.413696,1999.830078,Y,15-49,Other,MW,0.3760000,0.299,,,0.175,N,,N,,N,,?,None,N,,N,,,,,,,684,Y_692
360,1985,1986,Y,15-49,National survey,MW,0.3693523,0.015810071,,0.015810071,,N,,N,,N,,None,None,N,,N,,,,,,,686,Y_693
484,1997.684937,1997.953369,Y,15-49,National survey,MW,0.5950000,0.089,,,0.121,N,,N,,N,,None,None,N,,N,,,,,,,688,Y_694
792,1968,1969,Y,15-49,Other,MW,0.0930000,0.298,,0.298,,N,,N,,N,,?,None,N,,N,,,,,,,691,Y_695
818,1984,1985,Y,15-49,Other,MW,0.2870000,0.016,,0.016,,N,,N,,N,,?,None,N,,N,,,,,,,692,Y_696
12,1986,1988,Y,15-49,National survey,MW,0.3130000,0.045,,0.045,,N,,N,,N,,None,None,N,,N,,,,,,,693,Y_697
204,2006.580811,2006.912354,Y,15-49,DHS,MW,0.0615000,0.108640893,,,0.272875107,N,,N,,N,,None,None,N,,N,0.002496845,0.004026756,0.004735472,0.044125428,0.042179746,0.024153591,694,Y_698
504,1995.246582,1995.411011,Y,15-49,DHS,MW,0.4240000,0.079,,,0.161,N,,N,,N,,None,None,N,,N,,,,,,,695,Y_699
364,2000.750732,2000.750732,Y,15-49,National survey,MW,0.5600000,0.178,,0.178,,N,,N,,N,,None,None,N,,N,,,,,,,696,Y_700
204,1982,1982.745239,Y,15-49,Other,MW,0.0070000,0.059,,0.059,,N,,N,,N,,None,None,N,,N,,,,,,,697,Y_701
646,1983,1984,Y,15-49,Other,MW,0.0090000,0.101,,0.101,,N,,N,,Y,,None,None,N,,N,,,,,,,698,Y_702
704,1994.246582,1994.578125,Y,15-49,Other,MW,0.4380000,0.212,,0.212,,N,,N,,N,,None,None,N,,N,,,,,,,700,Y_703
400,1972,1973,Y,15-49,Other,MW,0.1760000,0.085,,0.085,,N,,Y,Excluding the West Bank.,N,,None,None,N,,N,,,,,,,701,Y_704
764,1975.246582,1975.411011,Y,15-49,Other,MW,0.3000000,0.03,,0.03,,N,,N,,N,,None,None,N,,N,,,,,,,702,Y_705
360,1976,1977,Y,15-49,Other,MW,0.2290000,0.034,,0.034,,N,,Y,Data pertain to Java and Bali.,N,,None,None,N,,N,,,,,,,703,Y_706
340,1991,1993,Y,15-49,Other,MW,0.3470000,0.12,,,0.132,N,,N,,N,,?,None,N,,N,,,,,,,707,Y_707
704,1988.331543,1988.49585,Y,15-49,National survey,MW,0.3769000,0.1543,,0.1543,,N,,N,,N,,None,None,N,,N,,,,,,,709,Y_708
422,1996,1996.246582,Y,15-49,Other,MW,0.3720000,0.238,,0.238,,N,,N,,N,,None,None,N,,N,,,,,,,711,Y_709
454,1984.331543,1984.49585,Y,15-49,Other,MW,0.0320000,0.037,,0.037,,N,,N,,N,,None,None,N,,N,,,,,,,712,Y_710
12,1995.747925,1995.830078,Y,15-49,Other,MW,0.4940000,0.075,,0.075,,N,,N,,N,,None,None,N,,N,,,,,,,713,Y_711
268,2005.161621,2005.662964,Y,15-49,Other,MW,0.2660000,0.207,,,0.163,N,,N,,N,,?,None,N,,N,,,,,,,715,Y_712
156,1982,1983,Y,15-49,National survey,EM,0.6670000,0.028,,0.028,,N,,N,,N,,None,None,N,,N,,,,,,,717,Y_713
332,1983,1984,Y,15-49,Other,MW,0.0390000,0.03,,0.03,,N,,N,,N,,None,None,N,,N,,,,,,,718,Y_714
566,1981.778076,1982.619141,Y,15-49,Other,MW,0.0090000,0.059,,0.059,,N,,N,,N,,None,None,N,,N,,,,,,,719,Y_715
860,2006.161621,2006.367065,Y,15-49,MICS,MW,0.6169171,0.032333519,,0.032333519,,N,,N,,N,,None,None,N,,Y,0.007450807,0.002706774,0,0.033666437,0.092392479,,721,Y_716
218,1979.534302,1979.953369,Y,15-49,Other,MW,,,0.35,,,N,,N,,N,,None,None,N,,N,,,,,,,722,Y_717
762,2005.665771,2005.830078,Y,15-49,MICS,MW,0.3614960,0.01799959,,0.01799959,,N,,N,,N,,None,None,N,,Y,0.010043502,0.003214024,0,0.04446162,0.185042995,,724,Y_718
591,1975,1977,Y,15-49,Other,MW,0.4590000,0.08,,0.08,,N,,N,,N,,None,None,N,,N,,,,,,,726,Y_719
792,1988,1989,Y,15-49,National survey,MW,0.3100000,0.323,,0.323,,N,,N,,N,,?,None,N,,N,,,,,,,729,Y_720
862,1977,1978,Y,15-49,Other,MW,0.3800000,0.12,,0.12,,N,,N,,N,,?,None,N,,N,,,,,,,731,Y_721
214,1975,1976,Y,15-49,Other,MW,0.2600000,0.058,,0.058,,N,,N,,N,,None,None,N,,N,,,,,,,734,Y_722
862,1998,1999,Y,15-49,National survey,MW,0.6170000,0.086,,,0.189,N,,N,,N,,None,None,N,,N,,,,,,,738,Y_723
360,2007.413696,2008.161621,Y,15-49,DHS,MW,0.5737080,0.039928079,,,0.131423124,N,,N,,N,,None,None,N,,N,0.005951083,0.002073463,0.003305017,0.024379726,0.053755592,0.031379026,739,Y_724
887,2003,2003.243896,Y,15-49,Other,MW,0.1340000,0.097,,0.097,,N,,N,,N,,None,None,N,,N,,,,,,,740,Y_725
188,1981,1982,Y,15-49,Other,MW,0.5590000,0.093,,0.093,,N,,N,,N,,None,None,Y,,N,,,,,,,742,Y_726
788,2001.413696,2001.662964,Y,15-49,Other,MW,0.5310000,0.096,,,0.121,N,,N,,N,,-,None,N,,N,,,,,,,743,Y_727
496,1994,1995,Y,15-49,National survey,AL,0.2500000,0.357,,0.357,,N,,N,,N,,None,None,N,,N,,,,,,,744,Y_728
188,1976,1977,Y,15-49,Other,MW,0.5350000,0.109,,0.109,,N,,N,,N,,+,None,N,,N,,,,,,,745,Y_729
222,1998.246582,1998.912354,Y,15-49,Other,MW,0.5410000,0.057,,,0.142,N,,N,,N,,?,None,N,,N,,,,,,,746,Y_730
792,1978,1979,Y,15-49,Other,MW,0.1780000,0.326,,0.326,,N,,N,,Y,,None,None,N,,N,,,,,,,748,Y_731
50,1975,1977,Y,15-49,Other,MW,0.0500000,0.03,,0.03,,N,,N,,N,,None,None,N,,N,,,,,,,749,Y_732
156,1992.668457,1992.832886,Y,15-49,National survey,EM,0.8370000,0.009,,,0.033,N,,N,,N,,None,None,N,,N,,,,,,,750,Y_733
404,1977,1979,Y,15-49,Other,MW,0.0440000,0.025,,0.025,,N,,N,,N,,None,None,N,,N,,,,,,,753,Y_734
643,1996.750732,1996.917847,Y,15-49,National survey,MW,0.4710000,0.183,,0.183,,N,,N,,N,,+,None,N,,N,,,,,,,754,Y_735
434,1995,1996,Y,15-49,Other,MW,0.2570000,0.196,,0.196,,N,,N,,N,,None,None,N,,N,,,,,,,757,Y_736
418,1994.665771,1995.161621,Y,15-49,Other,MW,,,0.2,,,N,,N,,N,,None,None,N,,N,,,,,,,770,Y_737
504,1979,1981,Y,15-49,Other,MW,0.1640000,0.03,,0.03,,N,,N,,N,,None,None,N,,N,,,,,,,771,Y_738
120,1978,1979,Y,15-49,Other,MW,,,0.022,,,N,,N,,N,,-,None,N,,N,,,,,,,776,Y_739
818,2003.328735,2003.493164,Y,15-49,DHS,MW,0.5660899,0.033888552,,,0.118090517,N,,N,,N,,None,None,N,,N,0.006729699,0.00225656,0.004249338,0.028142151,0.07084121,0.042118752,778,Y_740
84,1991.03833,1991.134277,Y,15-49,Other,MW,0.4310246,0.036631883,,,0.257,N,,N,,N,,?,None,N,,N,,,,,,,779,Y_741
524,1985,1987,Y,15-49,Other,MW,0.1510000,,0.151,,,N,,N,,Y,,None,None,N,,N,,,,,,,781,Y_742
600,1995.747925,1996.161621,Y,15-49,Other,MW,0.4130000,0.146,,,0.192,N,,N,,N,,None,None,Y,,N,,,,,,,782,Y_743
764,1995,1997,Y,15-49,National survey,MW,0.7220000,0.014,,0.014,,N,,N,,N,,None,None,N,,N,,,,,,,788,Y_744
604,1977.49585,1978.411011,Y,15-49,Other,MW,0.1120000,0.202,,0.202,,N,,N,,N,,None,None,N,,N,,,,,,,789,Y_745
332,1977,1978,Y,15-49,Other,MW,0.0540000,0.135,,0.135,,N,,N,,N,,None,None,N,,N,,,,,,,791,Y_746
788,1983,1984,Y,15-49,Other,MW,0.3420000,0.069,,0.069,,N,,N,,N,,None,None,N,,N,,,,,,,792,Y_747
214,1980,1981,Y,15-49,Other,MW,0.3500000,0.06,,0.06,,N,,N,,N,,None,None,N,,N,,,,,,,795,Y_748
